"PJahr","Tnr","Enr","Bnr","PArt","AJahr","Bs","Ba","Kh","Kst","Bhd","D03","Hoe","StHoe","Balter","N_ha","VolR","Biomasse","C","G","Stf","StfM","Alkl5","BhdSt5","Bl","BID","Volumen"
2012,21260,3,3,0,0,1,110,0,0,181,144,191,104,72,155.457977,0.224281,22223.407579194,71.477219,0.02573,11.273541,10.131221,15,3,11,211922,34.866270539537
2012,21260,3,7,0,0,1,110,0,0,338,271,228,90,72,44.579655,0.991322,28739.3422784873,322.336975,0.089727,36.552258,32.848503,15,6,11,211923,44.19279275391
2012,21260,3,8,0,0,1,110,0,0,323,259,228,59,72,48.816322,0.901987,28517.8642638055,292.093536,0.08194,33.476299,30.084227,15,6,11,211924,44.031687831814
2012,21260,3,9,0,0,1,110,0,0,255,204,217,123,72,78.323082,0.524398,26360.4521149223,168.280228,0.051071,21.2829,19.126354,15,5,11,211925,41.072467554636
2012,21260,3,10,0,0,2,100,0,0,168,131,154,86,54,180.447784,0.149157,21730.1908887675,60.211853,0.022167,NA,NA,11,3,11,211926,26.915050118088
2012,21260,3,12,0,0,2,100,0,0,76,62,102,71,39,881.744873,0.009645,15535.9469953223,8.809774,0.004536,NA,NA,8,1,11,211928,8.504429300085
2012,21387,1,1,0,0,1,20,0,0,313,238,271,0,62,51.985405,0.911599,21349.291162446,205.339279,0.076945,24.083454,32.11211,13,6,11,212442,47.389843212595
2012,21387,1,2,0,0,1,20,0,0,301,229,262,0,62,56.213047,0.816474,20716.8597733865,184.27092,0.071158,22.347408,29.797319,13,6,11,212443,45.896491336278
2012,21387,1,11,0,0,1,20,0,0,354,268,279,0,62,40.640923,1.189747,22213.5486531286,273.290405,0.098423,30.526953,40.703663,13,7,11,212444,48.352416216481
2012,21387,1,12,0,0,1,20,0,0,382,289,285,0,62,34.901443,1.410762,22832.1686790088,327.09491,0.114609,35.38261,47.17804,13,7,11,212445,49.237629529566
2012,21387,1,13,0,0,1,20,0,0,237,182,241,0,62,90.67205,0.472483,18737.1350433414,103.323654,0.044115,14.23454,18.979879,13,4,11,212446,42.84100220015
2012,21387,1,19,0,0,1,20,0,0,448,337,297,0,62,25.375467,1.994757,23786.9215560416,468.699188,0.157633,48.289883,64.388184,13,8,11,212447,50.617890426519
2012,21387,1,32,0,0,2,100,0,0,25,0,24,0,8,2078.758057,0,3372.01372824335,0.811065,0.000491,NA,NA,4,0,11,471701,0
2012,21387,3,1,0,0,1,20,0,0,414,316,231,0,112,52.910751,1.359445,36619.4131994113,346.048889,0.134614,41.384327,40.758167,23,8,11,212455,71.929255893195
2012,21387,3,2,0,0,1,20,0,0,515,390,246,0,112,31.357372,2.19761,35206.795649095,561.379883,0.208308,63.49231,62.531647,23,10,11,212456,68.91127428092
2012,21387,3,3,0,0,1,20,0,2,438,333,235,0,112,30.783592,1.536446,24141.2259884271,392.111908,0.150674,46.202278,45.50322,23,8,11,212457,47.297326794032
2012,21387,3,5,0,0,1,20,0,0,508,384,256,0,112,20.703566,2.220355,23117.6947960185,558.302246,0.202683,61.805042,60.869907,23,10,11,212458,45.96926628593
2012,21387,3,6,0,0,1,20,0,0,481,366,229,0,112,27.922895,1.80165,26248.3614999105,470.015045,0.181711,55.513279,54.67334,23,9,11,212459,50.30728377675
2012,21387,3,7,0,0,1,20,0,0,357,273,219,0,112,55.464977,0.96507,26956.4392367741,243.00415,0.100098,31.029531,30.560043,23,7,11,212460,53.52758535339
2012,21387,4,3,0,0,1,20,0,0,293,224,243,0,62,59.3246,0.723267,19777.776637171,166.691193,0.067426,21.227741,22.604883,13,5,11,212461,42.9075254682
2012,21387,4,5,0,0,1,20,0,0,289,221,234,0,62,60.978172,0.678134,19254.5910105401,157.881012,0.065597,20.679218,22.020773,13,5,11,212462,41.351371691048
2012,21387,4,8,0,0,1,20,0,0,321,245,251,0,62,49.426521,0.893224,20593.5641759043,208.325043,0.080928,25.278521,26.918453,13,6,11,212463,44.148954793704
2012,21387,4,12,0,0,1,20,0,0,423,321,262,0,62,28.46357,1.594428,22125.761093612,388.66806,0.140531,43.159252,45.959194,13,8,11,212464,45.38311298796
2012,21387,4,21,0,0,1,20,0,0,320,244,242,0,62,75.256096,0.854914,30384.8852899097,201.876572,0.080425,25.127487,26.757622,13,6,11,212465,64.337490055744
2012,21387,4,25,0,0,1,20,0,0,299,229,236,0,62,57.237377,0.733342,19667.7517418372,171.80864,0.070216,22.064663,23.496099,13,5,11,212466,41.974572523934
2012,21387,4,29,0,0,1,20,0,0,363,276,251,0,62,38.650654,1.133198,21038.5342061871,272.16272,0.103491,32.047409,34.126469,13,7,11,212467,43.798843811492
2012,21645,2,1,0,0,1,110,0,0,817,662,284,144,181,13.670712,8.039728,67903.100688833,2483.524658,0.524246,208.187103,195.56282,37,16,11,213860,109.908806046336
2012,21645,2,2,0,0,1,110,0,0,692,560,275,142,181,10.869745,5.439707,36736.6013742064,1689.855713,0.3761,149.669403,140.593582,37,13,11,213861,59.128227964715
2012,21645,2,3,0,0,1,110,0,0,695,563,277,141,181,11.194487,5.535058,38382.414045736,1714.344482,0.379368,150.960297,141.806198,37,13,11,213862,61.962134825246
2012,21645,2,4,0,0,1,110,0,0,550,445,267,192,181,19.539547,3.239425,39553.2929548693,1012.134338,0.237584,94.955482,89.197464,37,11,11,213863,63.296897040475
2012,21645,2,7,0,0,1,110,0,0,668,541,276,124,181,18.827778,5.064532,59086.8994472129,1569.141602,0.350464,139.543396,131.081604,37,13,11,213864,95.353884169896
2012,21645,2,8,0,0,2,100,0,0,10,0,15,0,8,3183.0979,0,1028.5066779585,0.161558,7.9e-05,NA,NA,4,0,11,472134,0
2012,21645,3,2,0,0,1,110,0,2,602,487,242,0,181,14.053262,3.582185,32689.2838143786,1163.049683,0.284632,113.539688,118.889084,37,12,11,213866,50.34138433747
2012,21645,3,4,0,0,1,110,0,0,867,705,250,92,181,6.775353,8.202971,35894.6027511455,2648.910156,0.590377,234.308731,245.348129,37,17,11,213868,55.578024173763
2012,21645,3,6,0,0,1,110,0,0,626,507,244,111,181,12.996351,3.930872,33078.9052637874,1272.622803,0.307779,122.682861,128.463043,37,12,11,213870,51.086992248072
2012,21645,3,7,0,0,1,110,0,0,680,551,254,133,181,11.014183,4.877648,34317.3842125338,1557.872437,0.363169,144.561737,151.372742,37,13,11,213871,53.723307681584
2012,21645,3,9,0,0,1,110,0,0,718,582,249,50,181,9.879188,5.388741,34288.6717214698,1735.399292,0.404893,161.042542,168.630035,37,14,11,213873,53.236385422308
2012,21645,3,14,0,0,1,110,0,0,780,633,252,63,181,8.371069,6.53431,35133.0863847799,2098.482666,0.477837,189.855728,198.800735,37,15,11,213875,54.69915987739
2012,21645,4,2,0,0,1,110,0,0,660,535,257,130,181,11.691823,4.626285,34377.3164476097,1470.143555,0.34212,136.247498,170.883865,37,13,11,213877,54.089705367555
2012,21645,4,4,0,0,1,110,0,0,509,411,246,148,181,19.657784,2.538902,32135.4280133886,817.371582,0.203482,81.485474,102.200439,37,10,11,213879,49.909187113168
2012,21645,4,5,0,0,1,110,0,0,660,535,259,140,181,11.691823,4.659509,34526.4585577473,1476.521606,0.34212,136.247498,170.883865,37,13,11,213880,54.478154494907
2012,21645,4,6,0,0,1,110,0,0,881,715,265,107,181,6.561729,8.929357,37178.5706858347,2832.98584,0.609597,241.900742,303.395905,37,17,11,213881,58.592020778253
2012,21645,4,17,0,0,1,110,0,0,560,453,250,166,181,16.240301,3.163804,32929.850917962,1013.831299,0.246301,98.399071,123.413742,37,11,11,213882,51.381129265004
2012,21645,4,18,0,0,2,100,0,0,10,0,15,0,8,4024.893066,0,1300.50332302059,0.161558,7.9e-05,NA,NA,4,0,11,472141,0
2012,21645,4,19,0,0,2,110,0,0,10,0,13,0,6,3183.0979,0,795.3574891751,0.124934,7.9e-05,NA,NA,4,0,11,472142,0
2012,21773,1,2,0,0,1,100,0,2,841,667,294,0,164,7.200756,8.645115,42148.4544174759,2926.668701,0.555498,167.979553,346.086914,33,16,11,214369,62.25136370694
2012,21773,1,3,0,0,1,100,0,2,807,640,293,66,164,7.820293,7.8662,41837.4792780261,2674.93042,0.511491,154.777283,318.886383,33,16,11,214370,61.5159887966
2012,21773,1,4,0,0,1,20,0,0,611,457,278,0,168,13.642303,3.406868,22731.0027718628,833.107239,0.293206,88.961891,183.28746,34,12,11,214371,46.477525537004
2012,21773,1,5,0,0,1,20,1,0,504,387,243,0,168,20.049753,2.237323,21824.2736120028,544.25293,0.199504,60.851246,125.371338,34,10,11,214372,44.857773531219
2012,21773,1,1,0,0,2,110,0,0,166,132,177,85,61,184.822128,0.173158,20733.3069519267,56.089893,0.021642,NA,NA,13,3,11,214368,32.003430040224
2012,21773,1,6,0,0,2,100,0,0,15,0,17,0,8,1039.379028,0,643.934804249064,0.309769,0.000177,NA,NA,4,0,11,472345,0
2012,21773,4,1,0,0,1,100,0,0,826,669,365,218,164,7.515834,10.438851,52013.4906671777,3460.260742,0.53586,162.08786,118.450562,33,16,11,214373,78.456671266734
2012,21773,4,4,0,0,1,100,0,0,829,670,352,192,164,10.760737,10.142078,72650.5746657541,3375.724854,0.539759,163.257721,119.305481,33,16,11,214374,109.136233991486
2012,21773,4,6,0,0,1,100,0,0,649,519,320,94,164,13.912397,5.370105,51054.2444710834,1834.847168,0.330811,100.57338,73.497017,33,12,11,214375,74.711032691685
2012,21773,4,7,0,0,1,20,0,0,594,439,330,0,168,14.952642,3.747091,25857.675732808,864.652405,0.277117,84.135208,61.484329,34,11,11,214376,56.028910264422
2012,21773,4,8,0,0,1,20,0,0,633,466,336,0,168,12.710501,4.293431,24883.8700694756,978.870544,0.314701,95.410347,69.723976,34,12,11,214377,54.571659018931
2012,21773,4,9,0,0,1,20,0,0,563,418,325,0,168,16.067684,3.346492,24945.1343293439,776.251709,0.248947,75.684235,55.308529,34,11,11,214378,53.770375964528
2012,21773,4,10,0,0,1,20,0,0,418,314,315,0,168,29.148586,1.838946,24408.7597606612,418.695435,0.137228,42.168468,30.815876,34,8,11,214379,53.602675630356
2012,21773,4,11,0,0,1,100,0,0,851,688,353,158,164,11.184752,10.775467,80046.774242515,3578.388428,0.568787,171.966232,125.669479,33,17,11,214380,120.520926079184
2012,21773,4,13,0,0,1,20,0,0,558,416,308,0,168,16.356924,3.140273,24268.1423719585,741.830872,0.244545,74.363594,54.343426,34,11,11,214381,51.365206800252
2012,21773,4,14,0,0,1,100,0,1,354,282,308,127,99,40.640923,1.427269,40464.8007645506,497.833191,0.098423,30.856953,22.549644,20,7,11,214382,58.005529529287
2012,21773,4,15,0,0,2,100,0,0,15,0,17,0,8,4024.893066,0,2493.57420032351,0.309769,0.000177,NA,NA,4,0,11,472346,0
2012,21773,4,16,0,0,2,100,0,0,55,0,58,0,18,4024.893066,0,34354.0642257503,4.267699,0.002376,NA,NA,4,1,11,472347,0
2012,40834,1,1,0,0,1,20,0,0,154,120,168,0,46,214.747787,0.138798,13924.6077148577,32.420841,0.018627,6.587964,4.064879,10,3,11,295552,29.806563340026
2012,40834,1,2,0,0,1,20,0,0,162,126,172,0,46,194.061798,0.157844,14200.4223888297,36.587372,0.020612,7.183611,4.432403,10,3,11,295553,30.631490443512
2012,40834,1,5,0,0,1,20,0,0,258,199,200,0,46,76.512207,0.468347,17166.0815140504,112.178711,0.052279,16.683807,10.294177,10,5,11,295554,35.834262611829
2012,40834,1,6,0,0,1,20,0,0,180,140,175,0,46,157.190048,0.200222,14634.4220773887,46.550091,0.025447,8.634089,5.327371,10,3,11,295555,31.472905790656
2012,40834,1,9,0,0,1,20,0,0,223,172,192,0,46,102.414238,0.335682,16100.761829692,78.606071,0.039057,12.717147,7.846684,10,4,11,295556,34.378616240316
2012,40834,1,14,0,0,1,20,0,0,305,234,208,0,46,54.748272,0.674487,18224.2692312009,166.436935,0.073062,22.918549,14.141113,10,6,11,295557,36.926997736464
2012,40834,1,19,0,0,1,20,0,0,188,146,185,0,46,144.096832,0.23076,15258.5762258033,52.945564,0.027759,9.327752,5.755373,10,3,11,295558,33.25178495232
2012,40834,1,20,0,0,1,20,0,0,189,147,182,0,46,142.576035,0.230072,15155.1270542788,53.147526,0.028055,9.416581,5.810183,10,3,11,295559,32.80275352452
2012,40834,1,26,0,0,1,20,0,0,168,131,174,0,46,180.447784,0.173004,14445.5573366034,40.026974,0.022167,7.650138,4.720258,10,3,11,295560,31.218188423136
2012,40834,1,28,0,0,1,20,0,0,190,147,182,0,46,141.079178,0.230899,15052.2846058723,53.346939,0.028353,9.505881,5.865282,10,3,11,295561,32.575041121022
2012,40834,1,35,0,0,1,20,0,0,214,166,189,0,46,111.209671,0.306472,15916.4056266607,71.560349,0.035968,11.790452,7.274899,10,4,11,295562,34.082650290712
2012,40834,1,38,0,0,1,20,0,0,133,104,157,0,46,287.916687,0.094224,13220.5198528299,22.958933,0.013893,5.167882,3.188667,10,2,11,295563,27.128661915888
2012,40834,3,1,0,0,1,20,0,0,250,194,171,0,46,81.487328,0.380325,15576.4054212333,95.57563,0.049087,15.726251,14.936372,10,5,11,295564,30.9916680216
2012,40834,3,3,0,0,1,20,0,0,162,127,150,0,46,194.061798,0.140067,13182.1900318754,33.963898,0.020612,7.183611,6.822801,10,3,11,295565,27.181653860466
2012,40834,3,4,0,0,1,20,0,0,203,158,164,0,46,123.588501,0.240967,14447.7137770158,58.450882,0.032366,10.709663,10.171751,10,4,11,295566,29.780750320467
2012,40834,3,5,0,0,1,20,0,0,186,145,159,0,46,147.212341,0.196003,13922.8447507934,47.288307,0.027172,9.151509,8.691858,10,3,11,295567,28.854060473023
2012,40834,3,6,0,0,1,20,0,0,218,169,174,0,46,107.166031,0.293263,15167.9882146376,70.768639,0.037325,12.197605,11.584959,10,4,11,295568,31.427831749153
2012,40834,3,7,0,0,1,20,0,0,215,167,167,0,46,110.177559,0.274771,14774.9727330893,67.050735,0.036305,11.891535,11.294261,10,4,11,295569,30.273598063989
2012,40834,3,20,0,0,1,20,0,0,230,179,171,0,46,96.2752,0.322954,15305.2359301632,79.486908,0.041548,13.464297,12.788029,10,4,11,295570,31.0924609408
2012,40834,3,21,0,0,1,20,0,0,272,211,180,0,46,68.838638,0.472848,16443.2907833917,119.433586,0.058107,18.432112,17.506325,10,5,11,295571,32.550212301024
2012,41082,2,10,0,0,1,20,0,0,318,244,223,0,49,67.901459,0.78525,25937.4103163513,190.993027,0.079423,24.826834,26.265821,10,6,11,296500,53.31962067975
2012,41082,2,20,0,0,1,20,0,0,298,229,219,0,49,71.771172,0.679437,23479.0097702073,163.568527,0.069747,21.923998,23.194733,10,5,11,296501,48.763989790164
2012,41082,2,22,0,0,1,20,0,0,369,282,232,0,49,51.540783,1.090163,27907.0941866932,270.728271,0.106941,33.082253,34.999733,10,7,11,296503,56.187854617629
2012,41082,2,23,0,0,1,20,0,0,281,216,214,0,49,67.372437,0.591062,19033.1020567166,141.252884,0.062016,19.604788,20.7411,10,5,11,296504,39.821287358094
2012,41082,2,24,0,0,1,20,0,0,295,227,215,0,49,64.539085,0.655054,20443.1254344806,158.377869,0.068349,21.504827,22.751266,10,5,11,296505,42.27658578559
2012,41082,4,1,0,0,1,20,0,0,310,238,216,0,49,54.190872,0.723894,19179.9122131027,176.966263,0.075477,23.643082,15.975221,10,6,11,296506,39.228447095568
2012,41082,4,2,0,0,1,20,0,0,244,189,190,0,49,85.544174,0.400486,16486.4127381066,96.361984,0.04676,15.027873,10.154073,10,4,11,296507,34.259244068564
2012,41082,4,3,0,0,1,20,0,0,181,141,170,0,49,155.457977,0.19735,14420.8717540847,46.381897,0.02573,8.719147,5.891376,10,3,11,296508,30.67963176095
2012,41082,4,4,0,0,1,20,0,0,205,159,179,0,49,121.188766,0.26628,15217.8110170582,62.785568,0.033006,10.90193,7.366244,10,4,11,296509,32.27014461048
2012,41082,4,5,0,0,1,20,0,0,354,271,211,0,49,59.027653,0.916089,27554.9759498161,233.407349,0.098423,30.526955,20.626532,10,7,11,296510,54.074583609117
2012,41082,4,6,0,0,1,20,0,0,288,222,200,0,49,78.91317,0.582661,22689.1715347956,143.760361,0.065144,20.543262,13.880724,10,5,11,296511,45.97962654537
2012,41082,4,7,0,0,1,20,0,0,333,256,198,0,49,59.512032,0.766562,23459.6927664587,197.100418,0.087092,27.127665,18.329691,10,6,11,296512,45.619662273984
2012,41082,4,8,0,0,1,20,0,0,297,229,202,0,49,73.333199,0.625741,22752.7417077044,155.132614,0.069279,21.783802,14.718935,10,5,11,296513,45.887589275459
2012,41082,4,23,0,0,1,20,0,0,330,253,208,0,49,48.682167,0.787693,19313.6380444554,198.364609,0.08553,26.659019,18.013037,10,6,11,296516,38.346602170731
2012,41082,4,9,0,0,3,20,0,0,525,398,242,0,123,18.477854,2.248204,21381.2950714966,578.56543,0.216476,NA,NA,25,10,11,296514,41.541985274216
2012,41084,1,1,0,0,1,20,0,0,354,269,260,0,89,40.640923,1.115701,21377.05108447,262.999084,0.098423,30.526953,40.608696,18,7,11,296517,45.343118432023
2012,41084,1,2,0,0,1,20,0,0,265,203,230,0,89,72.523445,0.562179,18669.9312077166,128.716522,0.055155,17.546412,23.341238,18,5,11,296518,40.771157786655
2012,41084,1,3,0,0,1,20,0,0,346,264,252,0,89,42.542004,1.039923,20993.9947183685,246.744308,0.094025,29.207481,38.853462,18,6,11,296519,44.240408425692
2012,41084,1,4,0,0,1,20,0,0,390,296,255,0,89,33.484276,1.3229,21480.2652480104,320.751526,0.119459,36.837799,49.003742,18,7,11,296520,44.2963487204
2012,41084,1,5,0,0,1,20,0,0,343,261,251,0,89,43.289433,1.0142,20811.7806668875,240.379456,0.092402,28.720455,38.205589,18,6,11,296521,43.9041429486
2012,41084,1,36,0,0,1,20,0,0,245,188,222,0,89,84.847282,0.464995,17931.1219425814,105.667038,0.047144,15.143091,20.144203,18,4,11,296524,39.45356189359
2012,41084,2,1,0,0,1,20,0,0,295,225,249,0,69,58.522934,0.748573,20043.0386656655,171.240891,0.068349,21.504827,21.440962,14,5,11,296525,43.808688273182
2012,41084,2,2,0,0,1,20,0,0,214,165,219,0,69,111.209671,0.351625,17295.891866952,77.762535,0.035968,11.790452,11.755436,14,4,11,296526,39.104100565375
2012,41084,2,3,0,0,1,20,0,0,290,222,247,0,69,60.558365,0.721525,19970.4810601863,164.88623,0.066052,20.815641,20.75382,14,5,11,296527,43.694374306625
2012,41084,2,4,0,0,1,20,0,0,316,241,254,0,69,51.003021,0.875155,20644.1887301588,202.382019,0.078427,24.52807,24.455225,14,6,11,296528,44.635548843255
2012,41084,2,5,0,0,1,20,0,0,294,225,248,0,69,58.921726,0.744153,20083.0589156091,170.421509,0.067887,21.366049,21.302593,14,5,11,296529,43.846779168078
2012,41084,2,6,0,0,1,20,0,0,437,330,277,0,69,26.669031,1.783704,22837.2980724314,428.161377,0.149987,45.996117,45.859512,14,8,11,296530,47.569657270824
2012,41084,2,7,0,0,1,20,0,0,400,303,272,0,69,31.830988,1.478302,22397.0633979779,351.812256,0.125664,38.6992,38.584267,14,8,11,296531,47.055813222376
2012,41084,2,8,0,0,1,20,0,0,405,307,273,0,69,31.049891,1.521981,22518.3857587226,362.61618,0.128825,39.647568,39.529816,14,8,11,296532,47.257344154071
2012,41084,3,1,0,0,1,20,0,0,208,160,222,0,59,117.718147,0.335308,17260.3999956819,73.312401,0.03398,11.193864,8.705995,12,4,11,296534,39.471836434276
2012,41084,3,2,0,0,1,20,0,0,242,186,235,0,59,86.963974,0.481125,18569.90558397,106.767807,0.045996,14.798848,11.50976,12,4,11,296535,41.84054199075
2012,41084,3,3,0,0,1,20,0,0,228,175,230,0,59,97.971649,0.416935,17998.7953651719,91.857162,0.040828,13.24847,10.303958,12,4,11,296536,40.847809475815
2012,41084,3,4,0,0,1,20,0,0,264,202,242,0,59,73.073898,0.585902,19220.8792766664,131.516724,0.054739,17.42177,13.549729,12,5,11,296537,42.814142985996
2012,41084,3,5,0,0,1,20,0,0,279,213,246,0,59,65.427696,0.66281,19635.4190240074,150.054337,0.061136,19.340899,15.042325,12,5,11,296538,43.36613118576
2012,41084,3,6,0,0,1,20,0,0,240,184,234,0,59,88.419418,0.469495,18407.0539947812,104.089432,0.045239,14.57171,11.333103,12,4,11,296539,41.51247465391
2012,41084,3,7,0,0,1,20,0,0,190,147,213,0,59,141.079178,0.269645,16613.8578611017,58.881325,0.028353,9.505881,7.39317,12,3,11,296540,38.04129495181
2012,41084,3,8,0,0,1,20,0,0,305,233,253,0,59,54.748272,0.814466,20468.0227541662,186.928482,0.073062,22.918549,17.824833,12,6,11,296541,44.590606102752
2012,41084,3,9,0,0,1,20,0,0,311,237,253,0,59,52.656181,0.843629,20487.2267386385,194.53772,0.075965,23.7894,18.502134,12,6,11,296542,44.422281320849
2012,41084,3,34,0,0,1,20,0,0,253,194,238,0,59,79.566292,0.530882,18870.8271448511,118.585564,0.050273,16.081799,12.50757,12,5,11,296543,42.240312229544
2012,41084,3,35,0,0,2,100,0,0,10,0,15,0,8,4024.893066,0,1300.50332302059,0.161558,7.9e-05,NA,NA,4,0,11,490570,0
2012,41084,4,2,0,0,1,20,0,0,389,294,285,0,89,33.656651,1.46014,22871.5924549898,339.778198,0.118848,36.654251,37.063896,18,7,11,296545,49.14342239114
2012,41084,4,3,0,0,1,20,0,0,306,233,262,0,89,54.391029,0.844666,20830.5922522802,191.489227,0.073542,23.06251,23.320255,18,6,11,296546,45.942252901314
2012,41084,4,4,0,0,1,20,0,0,356,270,277,0,89,40.18557,1.197724,22202.9002265329,276.254639,0.099538,30.861534,31.20644,18,7,11,296547,48.13122164268
2012,41084,4,6,0,0,1,20,0,0,443,332,310,0,89,25.951511,2.023309,24264.5946622836,467.498688,0.154134,47.240185,47.768139,18,8,11,296548,52.507925769899
2012,41084,4,7,0,0,1,20,0,0,309,235,263,0,89,53.340023,0.862938,20891.072224665,195.829239,0.074991,23.497231,23.759834,18,6,11,296549,46.029132767574
2012,41084,4,8,0,0,1,20,0,0,370,280,280,0,89,37.20203,1.302244,22452.2561611482,301.761169,0.107521,33.256378,33.628052,18,7,11,296550,48.44612035532
2012,41084,4,9,0,0,1,20,0,0,487,366,290,0,89,21.473965,2.293307,23574.3478827326,548.905334,0.186273,56.881756,57.51746,18,9,11,296551,49.246394252255
2012,41084,4,15,0,0,1,20,0,0,468,351,299,0,89,23.252968,2.178581,23883.5798653089,513.559814,0.172021,52.606434,53.194359,18,9,11,296552,50.658474278408
2012,41322,1,2,0,0,1,20,0,0,300,229,255,0,111,56.588421,0.793433,20458.4065814068,180.764954,0.070686,22.205801,20.029858,23,6,11,297802,44.899120639293
2012,41322,1,3,0,0,1,20,0,0,444,333,315,0,111,25.834743,2.066405,24544.316188165,475.02536,0.154831,47.449184,42.799648,23,8,11,297803,53.385042108915
